Date,Location,RainTomorrow,Prediccion_RainTomorrow
2016-03-25,CoffsHarbour,0,0
2016-03-26,CoffsHarbour,1,0
2016-03-27,CoffsHarbour,0,1
2016-03-28,CoffsHarbour,0,0
2016-03-29,CoffsHarbour,1,0
2016-03-30,CoffsHarbour,0,1
2016-03-31,CoffsHarbour,0,0
2016-04-01,CoffsHarbour,0,0
2016-04-02,CoffsHarbour,0,0
2016-04-03,CoffsHarbour,0,0
2016-04-04,CoffsHarbour,0,0
2016-04-05,CoffsHarbour,0,0
2016-04-06,CoffsHarbour,0,0
2016-04-07,CoffsHarbour,0,0
2016-04-08,CoffsHarbour,1,1
2016-04-09,CoffsHarbour,1,0
2016-04-10,CoffsHarbour,0,1
2016-04-11,CoffsHarbour,0,0
2016-04-12,CoffsHarbour,1,0
2016-04-13,CoffsHarbour,1,0
2016-04-14,CoffsHarbour,0,0
2016-04-15,CoffsHarbour,0,0
2016-04-16,CoffsHarbour,0,0
2016-04-17,CoffsHarbour,1,1
2016-04-18,CoffsHarbour,1,1
2016-04-19,CoffsHarbour,0,0
2016-04-20,CoffsHarbour,0,0
2016-04-21,CoffsHarbour,0,1
2016-04-22,CoffsHarbour,1,1
2016-04-23,CoffsHarbour,0,0
2016-04-24,CoffsHarbour,1,0
2016-04-25,CoffsHarbour,1,1
2016-04-26,CoffsHarbour,1,0
2016-04-27,CoffsHarbour,1,0
2016-04-28,CoffsHarbour,0,1
2016-04-29,CoffsHarbour,0,0
2016-04-30,CoffsHarbour,0,0
2016-05-01,CoffsHarbour,1,1
2016-05-02,CoffsHarbour,0,0
2016-05-03,CoffsHarbour,0,0
2016-05-04,CoffsHarbour,0,0
2016-05-05,CoffsHarbour,0,0
2016-05-06,CoffsHarbour,0,0
2016-05-07,CoffsHarbour,0,0
2016-05-08,CoffsHarbour,0,0
2016-05-09,CoffsHarbour,0,0
2016-05-10,CoffsHarbour,0,0
2016-05-11,CoffsHarbour,0,0
2016-05-12,CoffsHarbour,0,0
2016-05-13,CoffsHarbour,0,0
2016-05-14,CoffsHarbour,0,0
2016-05-15,CoffsHarbour,0,0
2016-05-16,CoffsHarbour,0,0
2016-05-17,CoffsHarbour,0,0
2016-05-18,CoffsHarbour,0,0
2016-05-19,CoffsHarbour,0,0
2016-05-20,CoffsHarbour,0,0
2016-05-21,CoffsHarbour,0,0
2016-05-22,CoffsHarbour,0,0
2016-05-23,CoffsHarbour,0,0
2016-05-24,CoffsHarbour,0,0
2016-05-25,CoffsHarbour,0,0
2016-05-26,CoffsHarbour,0,0
2016-05-27,CoffsHarbour,0,0
2016-05-28,CoffsHarbour,0,0
2016-05-29,CoffsHarbour,0,0
2016-05-30,CoffsHarbour,0,0
2016-05-31,CoffsHarbour,0,0
2016-06-01,CoffsHarbour,1,0
2016-06-02,CoffsHarbour,0,0
2016-06-03,CoffsHarbour,1,0
2016-06-04,CoffsHarbour,1,1
2016-06-05,CoffsHarbour,0,1
2016-06-06,CoffsHarbour,0,0
2016-06-07,CoffsHarbour,0,0
2016-06-08,CoffsHarbour,0,0
2016-06-09,CoffsHarbour,0,0
2016-06-10,CoffsHarbour,0,0
2016-06-11,CoffsHarbour,0,0
2016-06-12,CoffsHarbour,1,1
2016-06-13,CoffsHarbour,1,1
2016-06-14,CoffsHarbour,0,0
2016-06-15,CoffsHarbour,0,0
2016-06-16,CoffsHarbour,0,0
2016-06-17,CoffsHarbour,0,0
2016-06-18,CoffsHarbour,1,0
2016-06-19,CoffsHarbour,1,1
2016-06-20,CoffsHarbour,0,0
2016-06-21,CoffsHarbour,0,0
2016-06-22,CoffsHarbour,0,0
2016-06-23,CoffsHarbour,0,0
2016-06-24,CoffsHarbour,0,0
2016-06-25,CoffsHarbour,0,0
2016-06-26,CoffsHarbour,0,0
2016-06-27,CoffsHarbour,0,0
2016-06-28,CoffsHarbour,0,0
2016-06-29,CoffsHarbour,0,0
2016-06-30,CoffsHarbour,0,0
2016-07-01,CoffsHarbour,0,0
2016-07-02,CoffsHarbour,0,0
2016-07-03,CoffsHarbour,0,0
2016-07-04,CoffsHarbour,1,0
2016-07-05,CoffsHarbour,0,1
2016-07-06,CoffsHarbour,0,0
2016-07-07,CoffsHarbour,0,0
2016-07-08,CoffsHarbour,0,1
2016-07-09,CoffsHarbour,0,0
2016-07-10,CoffsHarbour,0,1
2016-07-11,CoffsHarbour,0,0
2016-07-12,CoffsHarbour,0,0
2016-07-13,CoffsHarbour,0,0
2016-07-14,CoffsHarbour,0,0
2016-07-15,CoffsHarbour,0,0
2016-07-16,CoffsHarbour,1,1
2016-07-17,CoffsHarbour,0,1
2016-07-18,CoffsHarbour,0,0
2016-07-19,CoffsHarbour,0,0
2016-07-20,CoffsHarbour,1,1
2016-07-21,CoffsHarbour,1,1
2016-07-22,CoffsHarbour,0,0
2016-07-23,CoffsHarbour,0,0
2016-07-24,CoffsHarbour,0,0
2016-07-25,CoffsHarbour,0,0
2016-07-26,CoffsHarbour,0,0
2016-07-27,CoffsHarbour,0,0
2016-07-28,CoffsHarbour,0,0
2016-07-29,CoffsHarbour,0,0
2016-07-30,CoffsHarbour,0,0
2016-07-31,CoffsHarbour,0,0
2016-08-01,CoffsHarbour,0,0
2016-08-02,CoffsHarbour,1,0
2016-08-03,CoffsHarbour,1,1
2016-08-04,CoffsHarbour,1,0
2016-08-05,CoffsHarbour,0,0
2016-08-06,CoffsHarbour,1,0
2016-08-07,CoffsHarbour,0,0
2016-08-08,CoffsHarbour,0,0
2016-08-09,CoffsHarbour,0,0
2016-08-10,CoffsHarbour,0,0
2016-08-11,CoffsHarbour,0,0
2016-08-12,CoffsHarbour,0,0
2016-08-13,CoffsHarbour,0,0
2016-08-14,CoffsHarbour,1,0
2016-08-15,CoffsHarbour,0,0
2016-08-16,CoffsHarbour,0,0
2016-08-17,CoffsHarbour,0,0
2016-08-18,CoffsHarbour,0,0
2016-08-19,CoffsHarbour,0,0
2016-08-20,CoffsHarbour,0,0
2016-08-21,CoffsHarbour,0,0
2016-08-22,CoffsHarbour,1,0
2016-08-23,CoffsHarbour,1,1
2016-08-24,CoffsHarbour,1,1
2016-08-25,CoffsHarbour,0,0
2016-08-26,CoffsHarbour,0,0
2016-08-27,CoffsHarbour,0,0
2016-08-28,CoffsHarbour,0,0
2016-08-29,CoffsHarbour,0,0
2016-08-30,CoffsHarbour,0,0
2016-08-31,CoffsHarbour,0,0
2016-09-01,CoffsHarbour,0,0
2016-09-02,CoffsHarbour,1,1
2016-09-03,CoffsHarbour,0,0
2016-09-04,CoffsHarbour,0,0
2016-09-05,CoffsHarbour,0,0
2016-09-06,CoffsHarbour,0,0
2016-09-07,CoffsHarbour,0,0
2016-09-08,CoffsHarbour,0,1
2016-09-09,CoffsHarbour,1,1
2016-09-10,CoffsHarbour,0,1
2016-09-11,CoffsHarbour,0,0
2016-09-12,CoffsHarbour,0,0
2016-09-13,CoffsHarbour,0,1
2016-09-14,CoffsHarbour,1,1
2016-09-15,CoffsHarbour,1,1
2016-09-16,CoffsHarbour,0,1
2016-09-17,CoffsHarbour,0,0
2016-09-18,CoffsHarbour,0,1
2016-09-19,CoffsHarbour,0,0
2016-09-20,CoffsHarbour,1,0
2016-09-21,CoffsHarbour,1,1
2016-09-22,CoffsHarbour,0,0
2016-09-23,CoffsHarbour,0,0
2016-09-24,CoffsHarbour,0,0
2016-09-25,CoffsHarbour,1,0
2016-09-26,CoffsHarbour,0,0
2016-09-27,CoffsHarbour,0,0
2016-09-28,CoffsHarbour,0,0
2016-09-29,CoffsHarbour,0,0
2016-09-30,CoffsHarbour,0,0
2016-10-01,CoffsHarbour,0,0
2016-10-02,CoffsHarbour,0,0
2016-10-03,CoffsHarbour,0,1
2016-10-04,CoffsHarbour,0,0
2016-10-05,CoffsHarbour,0,0
2016-10-06,CoffsHarbour,0,0
2016-10-07,CoffsHarbour,0,0
2016-10-08,CoffsHarbour,1,0
2016-10-09,CoffsHarbour,0,0
2016-10-10,CoffsHarbour,0,0
2016-10-11,CoffsHarbour,0,0
2016-10-12,CoffsHarbour,0,0
2016-10-13,CoffsHarbour,1,1
2016-10-14,CoffsHarbour,0,0
2016-10-15,CoffsHarbour,0,0
2016-10-16,CoffsHarbour,0,0
2016-10-17,CoffsHarbour,1,0
2016-10-18,CoffsHarbour,0,0
2016-10-19,CoffsHarbour,1,0
2016-10-20,CoffsHarbour,0,1
2016-10-21,CoffsHarbour,0,0
2016-10-22,CoffsHarbour,1,1
2016-10-23,CoffsHarbour,0,0
2016-10-24,CoffsHarbour,0,0
2016-10-25,CoffsHarbour,0,0
2016-10-26,CoffsHarbour,0,0
2016-10-27,CoffsHarbour,0,0
2016-10-28,CoffsHarbour,0,1
2016-10-29,CoffsHarbour,0,0
2016-10-30,CoffsHarbour,0,0
2016-10-31,CoffsHarbour,1,1
2016-11-01,CoffsHarbour,1,1
2016-11-02,CoffsHarbour,0,0
2016-11-03,CoffsHarbour,0,0
2016-11-04,CoffsHarbour,0,0
2016-11-05,CoffsHarbour,0,0
2016-11-06,CoffsHarbour,0,0
2016-11-07,CoffsHarbour,0,0
2016-11-08,CoffsHarbour,1,0
2016-11-09,CoffsHarbour,1,0
2016-11-10,CoffsHarbour,0,0
2016-11-11,CoffsHarbour,0,1
2016-11-12,CoffsHarbour,1,0
2016-11-13,CoffsHarbour,0,0
2016-11-14,CoffsHarbour,1,0
2016-11-15,CoffsHarbour,0,0
2016-11-16,CoffsHarbour,0,0
2016-11-17,CoffsHarbour,0,0
2016-11-18,CoffsHarbour,0,0
2016-11-19,CoffsHarbour,0,0
2016-11-20,CoffsHarbour,0,0
2016-11-21,CoffsHarbour,0,0
2016-11-22,CoffsHarbour,0,0
2016-11-23,CoffsHarbour,0,0
2016-11-24,CoffsHarbour,0,0
2016-11-25,CoffsHarbour,0,0
2016-11-26,CoffsHarbour,0,0
2016-11-27,CoffsHarbour,0,0
2016-11-28,CoffsHarbour,0,0
2016-11-29,CoffsHarbour,0,0
2016-11-30,CoffsHarbour,0,1
2016-12-01,CoffsHarbour,1,1
2016-12-02,CoffsHarbour,0,0
2016-12-03,CoffsHarbour,0,1
2016-12-04,CoffsHarbour,0,0
2016-12-05,CoffsHarbour,1,0
2016-12-06,CoffsHarbour,1,1
2016-12-07,CoffsHarbour,1,1
2016-12-08,CoffsHarbour,1,1
2016-12-09,CoffsHarbour,0,0
2016-12-10,CoffsHarbour,0,0
2016-12-11,CoffsHarbour,0,0
2016-12-12,CoffsHarbour,0,0
2016-12-13,CoffsHarbour,0,0
2016-12-14,CoffsHarbour,0,0
2016-12-15,CoffsHarbour,1,0
2016-12-16,CoffsHarbour,0,0
2016-12-17,CoffsHarbour,0,0
2016-12-18,CoffsHarbour,1,1
2016-12-19,CoffsHarbour,0,0
2016-12-20,CoffsHarbour,1,0
2016-12-21,CoffsHarbour,1,0
2016-12-22,CoffsHarbour,0,0
2016-12-23,CoffsHarbour,0,0
2016-12-24,CoffsHarbour,0,0
2016-12-25,CoffsHarbour,0,0
2016-12-26,CoffsHarbour,0,0
2016-12-27,CoffsHarbour,0,0
2016-12-28,CoffsHarbour,0,0
2016-12-29,CoffsHarbour,0,0
2016-12-30,CoffsHarbour,0,0
2016-12-31,CoffsHarbour,0,0
2017-01-01,CoffsHarbour,1,1
2017-01-02,CoffsHarbour,1,1
2017-01-03,CoffsHarbour,1,0
2017-01-04,CoffsHarbour,1,1
2017-01-05,CoffsHarbour,1,1
2017-01-06,CoffsHarbour,1,1
2017-01-07,CoffsHarbour,0,0
2017-01-08,CoffsHarbour,0,0
2017-01-09,CoffsHarbour,0,0
2017-01-10,CoffsHarbour,0,0
2017-01-11,CoffsHarbour,1,0
2017-01-12,CoffsHarbour,0,1
2017-01-13,CoffsHarbour,0,0
2017-01-14,CoffsHarbour,1,0
2017-01-15,CoffsHarbour,1,1
2017-01-16,CoffsHarbour,0,0
2017-01-17,CoffsHarbour,0,0
2017-01-18,CoffsHarbour,1,1
2017-01-19,CoffsHarbour,0,1
2017-01-20,CoffsHarbour,1,1
2017-01-21,CoffsHarbour,0,1
2017-01-22,CoffsHarbour,0,0
2017-01-23,CoffsHarbour,0,0
2017-01-24,CoffsHarbour,0,0
2017-01-25,CoffsHarbour,0,1
2017-01-26,CoffsHarbour,1,1
2017-01-27,CoffsHarbour,0,0
2017-01-28,CoffsHarbour,0,0
2017-01-29,CoffsHarbour,0,0
2017-01-30,CoffsHarbour,0,0
2017-01-31,CoffsHarbour,0,0
2017-02-01,CoffsHarbour,0,0
2017-02-02,CoffsHarbour,0,0
2017-02-03,CoffsHarbour,0,1
2017-02-04,CoffsHarbour,0,0
2017-02-05,CoffsHarbour,0,0
2017-02-06,CoffsHarbour,0,0
2017-02-07,CoffsHarbour,1,0
2017-02-08,CoffsHarbour,1,1
2017-02-09,CoffsHarbour,0,1
2017-02-10,CoffsHarbour,0,0
2017-02-11,CoffsHarbour,0,0
2017-02-12,CoffsHarbour,0,0
2017-02-13,CoffsHarbour,1,1
2017-02-14,CoffsHarbour,1,1
2017-02-15,CoffsHarbour,0,1
2017-02-16,CoffsHarbour,0,0
2017-02-17,CoffsHarbour,1,0
2017-02-18,CoffsHarbour,0,0
2017-02-19,CoffsHarbour,1,1
2017-02-20,CoffsHarbour,0,0
2017-02-21,CoffsHarbour,0,0
2017-02-22,CoffsHarbour,0,0
2017-02-23,CoffsHarbour,0,0
2017-02-24,CoffsHarbour,0,0
2017-02-25,CoffsHarbour,1,0
2017-02-26,CoffsHarbour,1,0
2017-02-27,CoffsHarbour,1,1
2017-02-28,CoffsHarbour,1,1
2017-03-01,CoffsHarbour,1,1
2017-03-02,CoffsHarbour,0,1
2017-03-03,CoffsHarbour,0,0
2017-03-04,CoffsHarbour,1,1
2017-03-05,CoffsHarbour,1,1
2017-03-06,CoffsHarbour,0,0
2017-03-07,CoffsHarbour,0,0
2017-03-08,CoffsHarbour,1,0
2017-03-09,CoffsHarbour,0,0
2017-03-10,CoffsHarbour,0,0
2017-03-11,CoffsHarbour,0,0
2017-03-12,CoffsHarbour,0,0
2017-03-13,CoffsHarbour,1,0
2017-03-14,CoffsHarbour,1,1
2017-03-15,CoffsHarbour,1,1
2017-03-16,CoffsHarbour,0,1
2017-03-17,CoffsHarbour,1,0
2017-03-18,CoffsHarbour,1,1
2017-03-19,CoffsHarbour,1,1
2017-03-20,CoffsHarbour,1,1
2017-03-21,CoffsHarbour,0,1
2017-03-22,CoffsHarbour,0,0
2017-03-23,CoffsHarbour,0,1
2017-03-24,CoffsHarbour,1,1
2017-03-25,CoffsHarbour,0,0
2017-03-26,CoffsHarbour,0,1
2017-03-27,CoffsHarbour,0,0
2017-03-28,CoffsHarbour,0,0
2017-03-29,CoffsHarbour,1,0
2017-03-30,CoffsHarbour,1,1
2017-03-31,CoffsHarbour,0,0
2017-04-01,CoffsHarbour,0,0
2017-04-02,CoffsHarbour,1,1
2017-04-03,CoffsHarbour,1,1
2017-04-04,CoffsHarbour,1,1
2017-04-05,CoffsHarbour,1,0
2017-04-06,CoffsHarbour,1,1
2017-04-07,CoffsHarbour,1,1
2017-04-08,CoffsHarbour,0,0
2017-04-09,CoffsHarbour,0,0
2017-04-10,CoffsHarbour,0,0
2017-04-11,CoffsHarbour,0,0
2017-04-12,CoffsHarbour,0,0
2017-04-13,CoffsHarbour,0,0
2017-04-14,CoffsHarbour,1,0
2017-04-15,CoffsHarbour,0,0
2017-04-16,CoffsHarbour,0,0
2017-04-17,CoffsHarbour,0,0
2017-04-18,CoffsHarbour,1,0
2017-04-19,CoffsHarbour,0,0
2017-04-20,CoffsHarbour,1,0
2017-04-21,CoffsHarbour,1,1
2017-04-22,CoffsHarbour,0,1
2017-04-23,CoffsHarbour,0,0
2017-04-24,CoffsHarbour,0,0
2017-04-25,CoffsHarbour,1,0
2017-04-26,CoffsHarbour,1,1
2017-04-27,CoffsHarbour,0,0
2017-04-28,CoffsHarbour,0,1
2017-04-29,CoffsHarbour,0,0
2017-04-30,CoffsHarbour,0,0
2017-05-01,CoffsHarbour,0,0
2017-05-02,CoffsHarbour,0,0
2017-05-03,CoffsHarbour,1,1
2017-05-04,CoffsHarbour,1,1
2017-05-05,CoffsHarbour,0,0
2017-05-06,CoffsHarbour,0,0
2017-05-07,CoffsHarbour,0,0
2017-05-08,CoffsHarbour,1,0
2017-05-09,CoffsHarbour,0,1
2017-05-10,CoffsHarbour,0,0
2017-05-11,CoffsHarbour,0,1
2017-05-12,CoffsHarbour,1,1
2017-05-13,CoffsHarbour,1,1
2017-05-14,CoffsHarbour,1,1
2017-05-15,CoffsHarbour,0,0
2017-05-16,CoffsHarbour,0,0
2017-05-17,CoffsHarbour,0,0
2017-05-18,CoffsHarbour,1,1
2017-05-19,CoffsHarbour,1,1
2017-05-20,CoffsHarbour,0,1
2017-05-21,CoffsHarbour,0,1
2017-05-22,CoffsHarbour,0,1
2017-05-23,CoffsHarbour,0,1
2017-05-24,CoffsHarbour,0,0
2017-05-25,CoffsHarbour,0,0
2017-05-26,CoffsHarbour,0,0
2017-05-27,CoffsHarbour,0,0
2017-05-28,CoffsHarbour,1,0
2017-05-29,CoffsHarbour,0,0
2017-05-30,CoffsHarbour,0,0
2017-05-31,CoffsHarbour,0,0
2017-06-01,CoffsHarbour,0,0
2017-06-02,CoffsHarbour,0,0
2017-06-03,CoffsHarbour,0,0
2017-06-04,CoffsHarbour,0,0
2017-06-05,CoffsHarbour,0,0
2017-06-06,CoffsHarbour,0,0
2017-06-07,CoffsHarbour,0,0
2017-06-08,CoffsHarbour,0,0
2017-06-09,CoffsHarbour,1,1
2017-06-10,CoffsHarbour,1,1
2017-06-11,CoffsHarbour,1,1
2017-06-12,CoffsHarbour,1,1
2017-06-13,CoffsHarbour,1,1
2017-06-14,CoffsHarbour,0,1
2017-06-15,CoffsHarbour,0,1
2017-06-16,CoffsHarbour,1,1
2017-06-17,CoffsHarbour,1,1
2017-06-18,CoffsHarbour,0,0
2017-06-19,CoffsHarbour,1,1
2017-06-20,CoffsHarbour,0,0
2017-06-21,CoffsHarbour,0,0
2017-06-22,CoffsHarbour,0,0
2017-06-23,CoffsHarbour,0,0
2017-06-24,CoffsHarbour,0,0
2017-06-25,CoffsHarbour,0,0
2009-01-01,Moree,0,0
2009-01-02,Moree,0,1
2009-01-03,Moree,0,0
2009-01-04,Moree,0,0
2009-01-05,Moree,0,0
2009-01-06,Moree,0,0
2009-01-07,Moree,0,0
2009-01-08,Moree,0,0
2009-01-09,Moree,1,0
2009-01-10,Moree,1,0
2009-01-11,Moree,0,0
2009-01-12,Moree,0,0
2009-01-13,Moree,0,0
2009-01-14,Moree,0,0
2009-01-15,Moree,0,0
2009-01-16,Moree,0,0
2009-01-17,Moree,0,0
2009-01-18,Moree,0,0
2009-01-19,Moree,0,0
2009-01-20,Moree,0,0
2009-01-21,Moree,1,1
2009-01-22,Moree,1,1
2009-01-23,Moree,0,0
2009-01-24,Moree,0,0
2009-01-25,Moree,1,0
2009-01-26,Moree,0,0
2009-01-27,Moree,0,0
2009-01-28,Moree,0,0
2009-01-29,Moree,0,0
2009-01-30,Moree,0,0
2009-01-31,Moree,0,0
2009-02-01,Moree,0,0
2009-02-02,Moree,0,0
2009-02-03,Moree,0,0
2009-02-04,Moree,0,0
2009-02-05,Moree,0,0
2009-02-06,Moree,0,0
2009-02-07,Moree,0,0
2009-02-08,Moree,0,0
2009-02-09,Moree,0,0
2009-02-10,Moree,1,0
2009-02-11,Moree,0,0
2009-02-12,Moree,0,0
2009-02-13,Moree,1,0
2009-02-14,Moree,1,1
2009-02-15,Moree,0,0
2009-02-16,Moree,1,0
2009-02-17,Moree,0,0
2009-02-18,Moree,0,0
2009-02-19,Moree,0,0
2009-02-20,Moree,0,0
2009-02-21,Moree,0,0
2009-02-22,Moree,0,0
2009-02-23,Moree,0,0
2009-02-24,Moree,0,0
2009-02-25,Moree,0,0
2009-02-26,Moree,0,0
2009-02-27,Moree,0,0
2009-02-28,Moree,0,0
2009-03-01,Moree,0,0
2009-03-02,Moree,0,0
2009-03-03,Moree,0,0
2009-03-04,Moree,0,0
2009-03-05,Moree,0,0
2009-03-06,Moree,0,0
2009-03-07,Moree,0,0
2009-03-08,Moree,0,0
2009-03-09,Moree,0,0
2009-03-10,Moree,0,0
2009-03-11,Moree,0,0
2009-03-12,Moree,0,0
2009-03-13,Moree,0,0
2009-03-14,Moree,1,0
2009-03-15,Moree,0,0
2009-03-16,Moree,0,0
2009-03-17,Moree,0,0
2009-03-18,Moree,0,0
2009-03-19,Moree,0,0
2009-03-20,Moree,0,0
2009-03-21,Moree,0,0
2009-03-22,Moree,0,0
2009-03-23,Moree,0,0
2009-03-24,Moree,0,0
2009-03-25,Moree,0,0
2009-03-26,Moree,0,0
2009-03-27,Moree,0,0
2009-03-28,Moree,0,0
2009-03-29,Moree,0,0
2009-03-30,Moree,0,0
2009-03-31,Moree,0,0
2009-04-01,Moree,0,0
2009-04-02,Moree,0,0
2009-04-03,Moree,0,0
2009-04-04,Moree,1,0
2009-04-05,Moree,0,0
2009-04-06,Moree,0,0
2009-04-07,Moree,0,0
2009-04-08,Moree,0,0
2009-04-09,Moree,0,0
2009-04-10,Moree,0,0
2009-04-11,Moree,0,0
2009-04-12,Moree,1,1
2009-04-13,Moree,1,0
2009-04-14,Moree,0,0
2009-04-15,Moree,0,0
2009-04-16,Moree,0,0
2009-04-17,Moree,0,0
2009-04-18,Moree,0,0
2009-04-19,Moree,0,0
2009-04-20,Moree,0,0
2009-04-21,Moree,0,0
2009-04-22,Moree,0,0
2009-04-23,Moree,0,0
2009-04-24,Moree,0,0
2009-04-25,Moree,0,0
2009-04-26,Moree,0,0
2009-04-27,Moree,0,0
2009-04-28,Moree,0,0
2009-04-29,Moree,0,0
2009-04-30,Moree,0,0
2009-05-01,Moree,0,0
2009-05-02,Moree,0,0
2009-05-03,Moree,0,0
2009-05-04,Moree,0,0
2009-05-05,Moree,0,0
2009-05-06,Moree,0,0
2009-05-07,Moree,0,0
2009-05-08,Moree,0,0
2009-05-09,Moree,0,0
2009-05-10,Moree,0,0
2009-05-11,Moree,0,0
2009-05-12,Moree,0,0
2009-05-13,Moree,0,0
2009-05-14,Moree,0,0
2009-05-15,Moree,0,0
2009-05-16,Moree,0,0
2009-05-17,Moree,0,0
2009-05-18,Moree,1,0
2009-05-19,Moree,1,1
2009-05-20,Moree,1,1
2009-05-21,Moree,1,1
2009-05-22,Moree,0,0
2009-05-23,Moree,0,0
2009-05-24,Moree,0,0
2009-05-25,Moree,0,0
2009-05-26,Moree,0,0
2009-05-27,Moree,0,0
2009-05-28,Moree,1,0
2009-05-29,Moree,0,0
2009-05-30,Moree,0,0
2009-05-31,Moree,0,0
2009-06-01,Moree,0,0
2009-06-02,Moree,0,0
2009-06-03,Moree,1,0
2009-06-04,Moree,0,0
2009-06-05,Moree,0,0
2009-06-06,Moree,0,0
2009-06-07,Moree,0,0
2009-06-08,Moree,0,0
2009-06-09,Moree,0,0
2009-06-10,Moree,0,0
2009-06-11,Moree,0,0
2009-06-12,Moree,0,0
2009-06-13,Moree,0,0
2009-06-14,Moree,0,0
2009-06-15,Moree,0,0
2009-06-16,Moree,0,0
2009-06-17,Moree,0,0
2009-06-18,Moree,0,0
2009-06-19,Moree,0,0
2009-06-20,Moree,0,0
2009-06-21,Moree,1,1
2009-06-22,Moree,0,0
2009-06-23,Moree,0,0
2009-06-24,Moree,0,0
2009-06-25,Moree,0,0
2009-06-26,Moree,1,0
2009-06-27,Moree,0,0
2009-06-28,Moree,0,0
2009-06-29,Moree,0,0
2009-06-30,Moree,0,0
2009-07-01,Moree,0,0
2009-07-02,Moree,0,0
2009-07-03,Moree,0,0
2009-07-04,Moree,0,0
2009-07-05,Moree,0,0
2009-07-06,Moree,0,0
2009-07-07,Moree,0,0
2009-07-08,Moree,0,0
2009-07-09,Moree,0,0
2009-07-10,Moree,0,0
2009-07-11,Moree,0,0
2009-07-12,Moree,0,0
2009-07-13,Moree,1,0
2009-07-14,Moree,0,0
2009-07-15,Moree,1,0
2009-07-16,Moree,0,0
2009-07-17,Moree,0,0
2009-07-18,Moree,0,0
2009-07-19,Moree,0,0
2009-07-20,Moree,0,0
2009-07-21,Moree,0,0
2009-07-22,Moree,1,1
2009-07-23,Moree,0,0
2009-07-24,Moree,0,0
2009-07-25,Moree,0,0
2009-07-26,Moree,0,0
2009-07-27,Moree,0,0
2009-07-28,Moree,0,0
2009-07-29,Moree,0,0
2009-07-30,Moree,0,0
2009-07-31,Moree,0,0
2009-08-01,Moree,0,0
2009-08-02,Moree,0,0
2009-08-03,Moree,0,0
2009-08-04,Moree,0,0
2009-08-05,Moree,0,0
2009-08-06,Moree,0,0
2009-08-07,Moree,0,0
2009-08-08,Moree,0,0
2009-08-09,Moree,0,0
2009-08-10,Moree,0,0
2009-08-11,Moree,0,0
2009-08-12,Moree,0,0
2009-08-13,Moree,0,0
2009-08-14,Moree,0,0
2009-08-15,Moree,0,0
2009-08-16,Moree,0,0
2009-08-17,Moree,0,0
2009-08-18,Moree,0,0
2009-08-19,Moree,0,0
2009-08-20,Moree,0,0
2009-08-21,Moree,0,0
2009-08-22,Moree,0,0
2009-08-23,Moree,0,0
2009-08-24,Moree,0,0
2009-08-25,Moree,0,0
2009-08-26,Moree,0,0
2009-08-27,Moree,0,0
2009-08-28,Moree,0,0
2009-08-29,Moree,1,0
2009-08-30,Moree,1,1
2009-08-31,Moree,0,0
2009-09-01,Moree,0,0
2009-09-02,Moree,0,0
2009-09-03,Moree,1,0
2009-09-04,Moree,1,0
2009-09-05,Moree,0,0
2009-09-06,Moree,0,0
2009-09-07,Moree,1,1
2009-09-08,Moree,0,0
2009-09-09,Moree,0,0
2009-09-10,Moree,0,0
2009-09-11,Moree,0,0
2009-09-12,Moree,0,0
2009-09-13,Moree,0,0
2009-09-14,Moree,0,0
2009-09-15,Moree,0,0
2009-09-16,Moree,0,0
2009-09-17,Moree,0,0
2009-09-18,Moree,0,0
2009-09-19,Moree,0,0
2009-09-20,Moree,0,0
2009-09-21,Moree,1,1
2009-09-22,Moree,0,0
2009-09-23,Moree,0,0
2009-09-24,Moree,0,0
2009-09-25,Moree,0,0
2009-09-26,Moree,0,0
2009-09-27,Moree,0,0
2009-09-28,Moree,0,0
2009-09-29,Moree,0,0
2009-09-30,Moree,0,0
2009-10-01,Moree,0,0
2009-10-02,Moree,0,0
2009-10-03,Moree,0,0
2009-10-04,Moree,0,0
2009-10-05,Moree,0,0
2009-10-06,Moree,0,0
2009-10-07,Moree,0,0
2009-10-08,Moree,0,0
2009-10-09,Moree,0,0
2009-10-10,Moree,0,0
2009-10-11,Moree,0,0
2009-10-12,Moree,0,0
2009-10-13,Moree,0,0
2009-10-14,Moree,0,0
2009-10-15,Moree,0,0
2009-10-16,Moree,0,0
2009-10-17,Moree,0,0
2009-10-18,Moree,0,0
2009-10-19,Moree,0,0
2009-10-20,Moree,0,0
2009-10-21,Moree,0,0
2009-10-22,Moree,0,0
2009-10-23,Moree,0,0
2009-10-24,Moree,0,0
2009-10-25,Moree,0,0
2009-10-26,Moree,1,1
2009-10-27,Moree,1,0
2009-10-28,Moree,0,0
2009-10-29,Moree,0,0
2009-10-30,Moree,0,0
2009-10-31,Moree,0,0
2009-11-01,Moree,0,0
2009-11-02,Moree,0,0
2009-11-03,Moree,0,0
2009-11-04,Moree,0,0
2009-11-05,Moree,0,0
2009-11-06,Moree,0,0
2009-11-07,Moree,1,0
2009-11-08,Moree,0,0
2009-11-09,Moree,1,0
2009-11-10,Moree,0,0
2009-11-11,Moree,0,0
2009-11-12,Moree,0,0
2009-11-13,Moree,0,0
2009-11-14,Moree,0,0
2009-11-15,Moree,0,0
2009-11-16,Moree,0,0
